id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,www_2,tipoUniEco,latitud,longitud,fecha_alta,MAPS,IMAGEN 
671204,09005722412000662001000000U1,RESTAURANT COLONIAL LA CORNETA,,722412,Bares,11 a 30 personas,AVENIDA,LUIS ESPINOZA,CALLE,PROMOCION INDUSTRIAL,CALLE,TUBERIAS,CALLE,PROYECTOS DE EXPLOTACI”N,21,,,,,,COLONIA,SOLIDARIDAD NACIONAL,,,,7268,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,2786,9,,,,http://,Fijo,19.53267876,-99.15462748,2014-12,"https://www.google.com/maps/@19.53267876,-99.15462748,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.53267876,-99.15462748!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.53267876%2C-99.15462748&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1013360,09015722412000541001000000U6,RESTAURANT LA FAMA,,722412,Bares,0 a 5 personas,CALLE,PEDRO MORENO,CALLE,ZARAGOZA,CALLE,JUAN ALDAMA,CALLE,CARLOS J. MENESES,225,,,,,,COLONIA,BUENAVISTA,,,,6350,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,610,7,5552332803,,,http://,Fijo,19.44313502,-99.1505025,2010-07,"https://www.google.com/maps/@19.44313502,-99.1505025,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44313502,-99.1505025!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44313502%2C-99.1505025&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
765419,09016722219001631000000000U1,RESTAURANT ROBERTO BAR,,722412,Bares,0 a 5 personas,CALLE,ATZAYACATL,CALLE,TLALOC,CALLE,QUETZALCOATL,CALLE,NEZAHUALPILLI,66,A,,,0,,COLONIA,TLAXPANA,,,,11370,9,CIUDAD DE M…XICO,16,MIGUEL HIDALGO,1,Miguel Hidalgo,050A,16,5555662984,RESTAURANT_BAR_ROBERTO@HOTMAIL.COM,,http://,Fijo,19.44002235,-99.16918209,2010-07,"https://www.google.com/maps/@19.44002235,-99.16918209,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44002235,-99.16918209!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44002235%2C-99.16918209&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7733712,09015722412004171000000000U8,RESTAURANT SATANIC HOUSE,,722412,Bares,0 a 5 personas,CALLE,NUEVO LEON,EJE VIAL,4 SUR (BENJAMIN FRANKLIN),AVENIDA,NUEVO LEON,CALLE,SINDICALISMO,225,,,,,,COLONIA,HIPODROMO,,,,6100,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1426,19,,,,http://,Fijo,19.40385533,-99.17161868,2019-11,"https://www.google.com/maps/@19.40385533,-99.17161868,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40385533,-99.17161868!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40385533%2C-99.17161868&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
896792,09015722412002213001000000U0,RESTAURANT Y BAR BAHIA DE VIGO,RESTAURANT Y BAR BAHIA DE VIGO SA DE CV,722412,Bares,6 a 10 personas,CALLE,BOLIVAR,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,NEZAHUALCOYOTL,EJE VIAL,CENTRAL (L¡ZARO C¡RDENAS),131,,,,,,COLONIA,CENTRO,,,,6800,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,964,12,5555709923,,,http://,Fijo,19.42490708,-99.13967252,2014-12,"https://www.google.com/maps/@19.42490708,-99.13967252,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42490708,-99.13967252!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42490708%2C-99.13967252&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9055617,09014722412001121000000000M9,RESTAURANTE 100 MONTADITOS,BEROYA SA DE CV,722412,Bares,0 a 5 personas,CALLE,PERPETUA,AVENIDA,INSURGENTES SUR,CALLE,DAMAS,CALLE,PLATEROS,35,,,,,,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,914,13,,,,http://,Fijo,19.36612495,-99.18237467,2019-11,"https://www.google.com/maps/@19.36612495,-99.18237467,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.36612495,-99.18237467!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.36612495%2C-99.18237467&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7137865,09017722412000801000000000U0,RESTAURANTE BAR,,722412,Bares,0 a 5 personas,CALLE,SANTA ESCUELA,CALLE,MANZANARES,CALLE,CORREGIDORA,CALLE,ROSARIO,0,SN,,,0,,COLONIA,ZONA CENTRO,,,,15900,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,579,3,,,,http://,Fijo,19.42986395,-99.12348139,2019-11,"https://www.google.com/maps/@19.42986395,-99.12348139,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42986395,-99.12348139!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42986395%2C-99.12348139&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
740241,09002722219003631000000000U9,RESTAURANTE BAR,,722412,Bares,0 a 5 personas,CALLE,CLAVELINAS,CALLE,MEMBRILLO,CALLE,VID,CALLE,INVERNADERO,195,B,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,COLONIA,NUEVA SANTA MARIA,,,,2800,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,1057,24,,SD_ALONEINMINDSPACE@HOTMAI.COM,,http://,Fijo,19.46536031,-99.16917808,2010-07,"https://www.google.com/maps/@19.46536031,-99.16917808,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.46536031,-99.16917808!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.46536031%2C-99.16917808&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7732510,09015722412004021000000000U5,RESTAURANTE BAR ALAS SUSHI SHELAS,EVENTOS 360 SA DE CV,722412,Bares,0 a 5 personas,AVENIDA,CHAPULTEPEC,CALLE,3 PONIENTE (MEDELLIN),CALLE,VALLADOLID,CALLE,PUEBLA,400,,,,,,COLONIA,ROMA NORTE,,,,6700,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,998,9,,,WWW.ALASSUSHISHELAS.COM,http://WWW.ALASSUSHISHELAS.COM,Fijo,19.42228996,-99.16768168,2019-11,"https://www.google.com/maps/@19.42228996,-99.16768168,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42228996,-99.16768168!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42228996%2C-99.16768168&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
692801,09016722412000393000000000U0,RESTAURANTE BAR ARDALIO,ARDALIO SA DE CV,722412,Bares,6 a 10 personas,CALLE,JOSE MARIA VIGIL,CALLE,CARLOS B. ZETINA,CIRCUITO,INTERIOR (AVENIDA REVOLUCION),CALLE,ZAMORA Y DUQUE,57,,,,,A,LOCALIDAD,TACUBAYA,,,,11860,9,CIUDAD DE M…XICO,16,MIGUEL HIDALGO,1,Miguel Hidalgo,1194,13,,LUZMAROS2003@YAHOO.COM.MX,,http://,Fijo,19.40140206,-99.18464524,2014-12,"https://www.google.com/maps/@19.40140206,-99.18464524,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40140206,-99.18464524!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40140206%2C-99.18464524&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8603687,09012722411000082000000000U0,RESTAURANTE BAR BARRIO,,722411,Centros nocturnos,6 a 10 personas,AVENIDA,INSURGENTES SUR,CALLE,SANTA ⁄RSULA,CALLE,ARENAL,CALLE,CUAUTLA,4087,,,,,,PUEBLO,SANTA URSULA XITLA,,,,14420,9,CIUDAD DE M…XICO,12,TLALPAN,1,Tlalpan,939,2,,,,http://,Fijo,19.28490597,-99.17582211,2019-11,"https://www.google.com/maps/@19.28490597,-99.17582211,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.28490597,-99.17582211!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.28490597%2C-99.17582211&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
896271,09015722412002862001000000U4,RESTAURANTE BAR BARZA,EL CONVENTO DE LA CONDESA SA DE CV,722412,Bares,11 a 30 personas,AVENIDA,MICHOACAN,CALLE,AMATLAN,CALLE,CUERNAVACA,CALLE,VICENTE SU¡REZ,115,,,,,,COLONIA,CONDESA,,,,6140,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1318,1,,,,http://,Fijo,19.41153222,-99.17628315,2014-12,"https://www.google.com/maps/@19.41153222,-99.17628315,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41153222,-99.17628315!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41153222%2C-99.17628315&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1049093,09011722219004592001000000U3,RESTAURANTE BAR BELLA,,722412,Bares,6 a 10 personas,AVENIDA,TLAHUAC,CALLE,BUENA SUERTE,CALLE,PORVENIR,CALLE,PORVENIR,,SN,,,,,COLONIA,AMPLIACION LOS OLIVOS,,,,13210,9,CIUDAD DE M…XICO,11,TL¡HUAC,1,Tl·huac,001A,1,5558638724,,,http://,Fijo,19.30353966,-99.05686426,2010-07,"https://www.google.com/maps/@19.30353966,-99.05686426,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.30353966,-99.05686426!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.30353966%2C-99.05686426&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
827412,09007722412000461000000000U4,RESTAURANTE BAR CHARLY BIR HAUSE,,722412,Bares,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),CALLE,JUSTO SIERRA,CALLE,GUILLERMO PRIETO,CALLE,MELCHOR OCAMPO,2806,,,,,,COLONIA,SANTA MARIA AZTAHUAC¡N,,,,9500,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,1706,39,,,,http://,Fijo,19.34431232,-99.03095247,2014-12,"https://www.google.com/maps/@19.34431232,-99.03095247,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.34431232,-99.03095247!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.34431232%2C-99.03095247&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7768084,09002722412000603000000000S2,RESTAURANTE BAR COMICX,COMICX PLAZA EL ROSARIO SA DE CV,722412,Bares,11 a 30 personas,AVENIDA,AQUILES SERDAN,AVENIDA,EL ROSARIO,CALLE,OSA MAYOR,CALLE,RÕO BLANCO,1025,,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,,,COLONIA,EL ROSARIO,CENTRO Y PLAZA COMERCIAL,TOWN CENTER EL ROSARIO,L 05,2100,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,928,9,,,,http://,Fijo,19.50302436,-99.20521224,2019-11,"https://www.google.com/maps/@19.50302436,-99.20521224,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.50302436,-99.20521224!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.50302436%2C-99.20521224&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
661250,09017722412000121000000000U3,RESTAURANTE BAR EL CICLO,RESTAURANTE BAR CICLO SA DE CV,722412,Bares,0 a 5 personas,CALLE,MORELOS,CALLE,DURANGO,CALLE,COLONES,CALLE,PUEBLA,124,,,,0,,COLONIA,PE—ON DE LOS BA—OS,,,,15520,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,352,14,,,,http://,Fijo,19.43985281,-99.08033719,2010-07,"https://www.google.com/maps/@19.43985281,-99.08033719,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43985281,-99.08033719!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43985281%2C-99.08033719&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8131587,09015722412003932000000000S4,RESTAURANTE BAR EL DEPOSITO,OPERADORA CERVECERA SA DE CV,722412,Bares,6 a 10 personas,CALLE,HAMBURGO,CALLE,PRAGA,CALLE,BIARRITZ,CALLE,LONDRES,238,,,,,,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,983,2,,HAMBURGO@TITLAN.MX,WWW.ELDEPOSITO.COM.MX,http://WWW.ELDEPOSITO.COM.MX,Fijo,19.42372424,-99.16979443,2019-11,"https://www.google.com/maps/@19.42372424,-99.16979443,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42372424,-99.16979443!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42372424%2C-99.16979443&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
676851,09005722412000521000000000U9,RESTAURANTE BAR EL LUGAR,,722412,Bares,0 a 5 personas,CALLE,NORTE 48-A,EJE VIAL,3 NORTE (¡NGEL ALBINO CORZO-ORIENTE 101),CALLE,ORIENTE 103,CALLE,NORTE 48,2408,,,,,,COLONIA,EMILIANO ZAPATA,,,,1880,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,2057,17,,,,http://,Fijo,19.46584772,-99.11688629,2014-12,"https://www.google.com/maps/@19.46584772,-99.11688629,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.46584772,-99.11688629!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.46584772%2C-99.11688629&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
884937,09015722412002682001000000U6,RESTAURANTE BAR EL PARAISO,,722412,Bares,0 a 5 personas,CALLE,ELIGIO ANCONA,CALLE,SABINO,CALLE,NARANJO,CALLE,ACACIAS,245,,,,,,COLONIA,SANTA MARIA LA RIBERA,,,,6400,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,470,6,,,,http://,Fijo,19.45291583,-99.15916618,2010-07,"https://www.google.com/maps/@19.45291583,-99.15916618,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.45291583,-99.15916618!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.45291583%2C-99.15916618&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
899682,09015722412002692000000000U5,RESTAURANTE BAR EL RINCON BIQUINGO,,722412,Bares,6 a 10 personas,AVENIDA,INSURGENTES SUR,EJE VIAL,4 SUR (TEHUANTEPEC),CALLE,QUINTANA ROO,CALLE,CULIAC¡N,495,,,,,,COLONIA,HIPODROMO,,,,6100,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1430,2,,VIOLETASANTILLANQ@HOTMAIL.COM,,http://,Fijo,19.40391026,-99.16930775,2014-12,"https://www.google.com/maps/@19.40391026,-99.16930775,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40391026,-99.16930775!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40391026%2C-99.16930775&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
796365,09005722219020342001000000U5,RESTAURANTE BAR EL RODEO,,722412,Bares,6 a 10 personas,EJE VIAL,3 NORTE (ANGEL ALBINO CORZO-ORIENTE 101),CALLE,NORTE 80-A,CALLE,NORTE 82,CALLE,ORIENTE 103,5201,,,,0,,COLONIA,GERTRUDIS SANCHEZ,,,,7839,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,2108,18,5526037601,,,http://,Fijo,19.46095552,-99.10387039,2010-07,"https://www.google.com/maps/@19.46095552,-99.10387039,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.46095552,-99.10387039!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.46095552%2C-99.10387039&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8007552,09015722412004241000000000U9,RESTAURANTE BAR EQUINOX,,722412,Bares,0 a 5 personas,EJE VIAL,2 NORTE (EULALIA GUZMAN),CALLE,NARANJO,CALLE,SABINO,CALLE,CLAVEL,146,,,,,,COLONIA,ATLAMPA,,,,6450,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,017A,10,,,,http://,Fijo,19.45864649,-99.15766025,2019-11,"https://www.google.com/maps/@19.45864649,-99.15766025,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.45864649,-99.15766025!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.45864649%2C-99.15766025&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1046519,09011722412000051001000000U5,RESTAURANTE BAR FAMILIAR COSTA GRANDE,,722412,Bares,6 a 10 personas,AVENIDA,TLAHUAC,CALLE,HANSEL Y GRETEL,CALLE,GALLO DE ORO,CALLE,ENRIQUE DUMONT,0,SN,,,0,,COLONIA,LA NOPALERA,,,,13220,9,CIUDAD DE M…XICO,11,TL¡HUAC,1,Tl·huac,77,17,,,,http://,Fijo,19.30073385,-99.05081484,2010-07,"https://www.google.com/maps/@19.30073385,-99.05081484,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.30073385,-99.05081484!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.30073385%2C-99.05081484&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7721715,09011722412000251000000000U1,RESTAURANTE BAR FAMILIAR LA TENTACION,,722412,Bares,0 a 5 personas,AVENIDA,LA TURBA,CALLE,JOSE TARTINI,CALLE,LA HEBREA,CALLE,JOS… TARTINI,,SN,,,,,COLONIA,MIGUEL HIDALGO,,,,13200,9,CIUDAD DE M…XICO,11,TL¡HUAC,1,Tl·huac,217,40,,,,http://,Fijo,19.28630867,-99.04466004,2019-11,"https://www.google.com/maps/@19.28630867,-99.04466004,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.28630867,-99.04466004!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.28630867%2C-99.04466004&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7743887,09015722412004383000000000S9,RESTAURANTE BAR GINOS EAST MEXICO,G EAST MEXICO SA DE CV,722412,Bares,11 a 30 personas,AVENIDA,PASEO DE LA REFORMA,CALLE,PARIS,CALLE,IGNACIO RAMIREZ,CALLE,MADRID,107,,,,,,COLONIA,TABACALERA,,,,6030,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,729,3,,SERVICIOREFORMA@GMAIL.COM,WWW.GINOSEASTMEXICO.COM,http://WWW.GINOSEASTMEXICO.COM,Fijo,19.43248338,-99.15649853,2019-11,"https://www.google.com/maps/@19.43248338,-99.15649853,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43248338,-99.15649853!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43248338%2C-99.15649853&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
654174,09017722412000771000000000U5,RESTAURANTE BAR JENNY,,722412,Bares,0 a 5 personas,CALLE,NORTE 174,CIRCUITO,INTERIOR (BOULEVARD PUERTO AEREO),CALLE,BOLIVARES,CIRCUITO,INTERIOR (BOULEVARD PUERTO A…REO),633,,,,,,COLONIA,PENSADOR MEXICANO,,,,15510,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,333,21,5520806970,,,http://,Fijo,19.44377215,-99.08673036,2010-07,"https://www.google.com/maps/@19.44377215,-99.08673036,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44377215,-99.08673036!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44377215%2C-99.08673036&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
749376,09005722219018661010000000U2,RESTAURANTE BAR LA BARRA DE LA PIEDAD,,722412,Bares,0 a 5 personas,AVENIDA,GENERAL MARTIN CARRERA,CALLE,MELCHOR MUZQUIZ,CALLE,VALENTIN CANALIZO,CALLE,GENERAL L”PEZ DE SANTA ANNA,215,,,,,,COLONIA,MARTIN CARRERA,,,,7070,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,1294,10,5557374221,,,http://,Fijo,19.48935652,-99.10363568,2010-07,"https://www.google.com/maps/@19.48935652,-99.10363568,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.48935652,-99.10363568!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.48935652%2C-99.10363568&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
695317,09017722511001091010000000U6,RESTAURANTE BAR LA CABA—A SNAKS,,722412,Bares,0 a 5 personas,CALLE,JOSE RIVERA,CALLE,AMADO PANIAGUA,CALLE,MARTIN DEL CAMPO,CALLE,LUIS PRECIADO DE LA TORRE,8,,,,,,COLONIA,MOCTEZUMA 1RA SECC,,,,15500,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,526,15,,,,http://,Fijo,19.42870893,-99.10951144,2014-12,"https://www.google.com/maps/@19.42870893,-99.10951144,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42870893,-99.10951144!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42870893%2C-99.10951144&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8612287,09007722412000971000000000U2,RESTAURANTE BAR LA CHULADA,CORPORATIVO INTERNACIONAL S DE RL DE CV,722412,Bares,0 a 5 personas,CALZADA,ERMITA IZTAPALAPA,CALLE,JAVIER ROJO GOMEZ,CALLE,CAMINO AL CERRO DE LA ESTRELLA,CERRADA,GREGORIO GELATI,6,,,,,,COLONIA,EL MOLINO,,,,9830,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,3774,7,,,,http://,Fijo,19.35629161,-99.08695105,2019-11,"https://www.google.com/maps/@19.35629161,-99.08695105,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.35629161,-99.08695105!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.35629161%2C-99.08695105&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
6773331,09015722412003703001000000U9,RESTAURANTE BAR LA DIANA CAZADORA DE COLON,,722412,Bares,6 a 10 personas,CALLE,MAESTRO ANTONIO CASO,CALLE,VALLARTA,CALLE,IGNACIO RAMIREZ,CALLE,PRIVADA VALLARTA,17,,,,,,COLONIA,TABACALERA,,,,6030,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,070A,10,,LADIANACAZADORADECOLON@GMAIL.COM,,http://,Fijo,19.43394205,-99.15473464,2016-10,"https://www.google.com/maps/@19.43394205,-99.15473464,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43394205,-99.15473464!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43394205%2C-99.15473464&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
889820,09015722412002193001000000U4,RESTAURANTE BAR LA ESQUINA DE ABOLENGO,,722412,Bares,6 a 10 personas,CALLE,VALLARTA,CALLE,PRIVADA VALLARTA,CALLE,MAESTRO ANTONIO CASO,CALLE,IGNACIO RAMÕREZ,30,,,,0,,COLONIA,TABACALERA,,,,6030,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,070A,10,,ABOLENGOLAESQUINA@HOTMAIL.COM,,http://,Fijo,19.43412018,-99.15567451,2014-12,"https://www.google.com/maps/@19.43412018,-99.15567451,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43412018,-99.15567451!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43412018%2C-99.15567451&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
859462,09012722219008882001000000U2,RESTAURANTE BAR LA ESTACI”N,,722412,Bares,6 a 10 personas,CALLE,MEXICO- XOCHIMILCO,CERRADA,LAS FLORES,CALLE,SAN JUAN DE DIOS,CALZADA,ACUEDUCTO,16,,,,,,PUEBLO,PUEBLO SAN LORENZO HUIPULCO,,,,14370,9,CIUDAD DE M…XICO,12,TLALPAN,1,Tlalpan,430,2,,,,http://,Fijo,19.29716567,-99.15168967,2010-07,"https://www.google.com/maps/@19.29716567,-99.15168967,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.29716567,-99.15168967!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.29716567%2C-99.15168967&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7743886,09015722412004371000000000U4,RESTAURANTE BAR LA FIESTA,,722412,Bares,0 a 5 personas,CALLE,JAMES SULLIVAN,CALLE,SADI CARNOT,AVENIDA,INSURGENTES CENTRO,CALLE,MAESTRO ANTONIO CASO,15,PB,,,,,COLONIA,SAN RAFAEL,,,,6470,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,697,11,,PABLOANDRES.5000@GMAIL.COM,,http://,Fijo,19.43256719,-99.15961436,2019-11,"https://www.google.com/maps/@19.43256719,-99.15961436,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43256719,-99.15961436!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43256719%2C-99.15961436&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
